placemarkName,placemarkLat,placemarkLon,styleId,origHref,proposedType,proposedValue,matchedDocId
"CONVENTO DE LA ENCARNACIÓN, PARQUE /  ÁVILA",40.661752,-4.699124,icon-1670-E65100,"",none,"",oYt4dq8GpzroKbTFdqFS
"CARGA / DESCARGA ( EXPRESS) - ÁVILA",40.65856,-4.697041,icon-1826-E65100,"",none,"",Ygip6dzEi7RX3JsBoJVO
"RESTAURANTE CANALETAS / IGUALADA",41.587002,1.620673,icon-1577-795548,"",none,"",tLc6NtdhjnAjBRbjKqrW
"ALBERGUE L' ESPLUGA DE FRANCOLÍ ",41.380166,1.091001,icon-1682-F9A825,"",none,"",
"CUEVAS L'Esplugue  / L'Esplugue de Francolí (Tarragona)",41.398056,1.104186,icon-1636-A52714,"",none,"",zkCtF1fOR11q1hXq9yoy
"ESTACIÓN BUS / CUENCA",40.066635,-2.135361,icon-1532-0288D1,"",none,"",ewEIpVQmqGvfxQNWNbsw
"RESTAURANTE VENTA EL MOLINO / LA GUARDIA",39.793126,-3.482088,icon-1577-795548,"",none,"",5QKiFF2Cpu1p8AEzMsUb
"ESTACIÓN BUS / LORCA ( Murcia)",37.670664,-1.697218,icon-1532-0288D1,"",none,"",GeR9IhY401quOKDWsvht
"ESTACIÓN BUS / CARAVACA DE LA CRUZ ( Murcia )",38.098795,-1.866257,icon-1532-0288D1,"",none,"",V8MtB6AqQ6bptGZcBlPY
"ÁREA SERVICIO SAGUNTO ( Valencia)",39.650919,-0.302811,icon-1577-795548,"",none,"",Vuzeg1RyL5JHWiKKG9ED
"HOTEL EL VENTORRO / Aranda de Duero",41.663031,-3.74168,icon-1602-9C27B0,"",none,"",XXZFuNbGQ3W3tqkMYTuf
"HOTEL LAS VEGAS / VILLAFRÍA - Burgos",42.363654,-3.627659,icon-1602-9C27B0,"",none,"",R1TMjbWeMsKHvOy61QOi
"APARCAMIENTO LIBRE / STO DOMINGO DE LA CALZADA - La Rioja",42.437973,-2.946916,icon-1644-0288D1,"",none,"",bfX9WMah0qVCPKUzsy8p
"HOSPEDERIA CISTERCIENSE / STO DOMINGO DE LA CALZADA - La Rioja",42.439906,-2.950493,icon-1602-9C27B0,"",none,"",laxiinUnQc5XPhD7yl5C
"PARKING LIBRE / PALENCIA",42.01574,-4.524596,icon-1644-0288D1,"",none,"",jAwF72HvTzWGCOqPDXZp
"RESTAURANTE ALAMEDA / BENAVENTE - Zamora",42.001153,-5.658365,icon-1577-795548,"",none,"",EVh9M2pij7uI58kPV61R
"ESTACIÓN BUS / ASTORGA (León)",42.459108,-6.055678,icon-1532-0288D1,"",none,"",uhBUwQirGanvMfR092m5
"RESTAURANTE MARAGATO / ASTORGA (León)",42.465084,-6.073606,icon-1577-795548,"",none,"",4h737ccjE1ROHI8VTxvE
"RESTAURANTE GRAN CASONA SANABRIA /",42.057562,-6.615553,icon-1577-795548,"",none,"",fC2Mwx9Cr9ftBMZP5Cam
"RESTAURANTE SUIZO / A GUDIÑA - Ourense",42.057397,-7.147668,icon-1577-795548,"",none,"",2r1t9s4vA1tddTXZrkV7
"EMBARCADERO / Ponte de Sil (Lugo)",42.409324,-7.444247,icon-1622-757575,"",none,"",9dwotK7Pk1eFJAM019bf
"GIRO BUS PONTE DE SIL",,,line-A52714-5000,"",none,"",Q6abxuT4IFKcQ0VUuz14
"HOTEL TEMPLE / PONFERRADA (León)",42.546806,-6.605466,icon-1602-9C27B0,"",none,"",MdwyFkWeey8A8XDxjuTj
"PARKING MIXTO LIBRE / PONFERRADA (León)",42.548453,-6.60632,icon-1644-0288D1,"",none,"",zNAmrB77vS0j9TBdBM7n
"FARO CABO MAYOR / SANTANDER",43.490302,-3.791037,icon-1535-757575,"",none,"",oeReYf6C0SPoNB8CVM71
"RESTAURANTE MARIVELLA / CALATAYUD",41.372847,-1.581604,icon-1577-795548,"",none,"",OhnIrHAhKM2jmZ1QSMs2
"PARKING AYLLÓN (Segovia)",41.421886,-3.377828,icon-1644-0288D1,"",none,"",1NEUGbRbcOvhodrs8s0S
"CUEVAS ENABREJOS/ PRÁDENA ( Segovia)",41.145796,-3.67812,icon-1598-757575,"",none,"",WOm94YYypXp20MreEXrh
"CARGA / DESCARGA - BURGOS",42.3387,-3.703922,icon-1826-0F9D58,"",none,"",5PFXiQJaonTtNnlvdPop
"PARKING MIXTO / PEDRAZA (Segovia)",41.130578,-3.808975,icon-1644-0288D1,"",none,"",TRlCD0JlwTCPOxDCFJdt
"PARKING  MIXTO / PEDRAZA ( Segovia)",41.131179,-3.808259,icon-1644-0288D1,"",none,"",UUNJpZc9kb4GwLh1fEfA
"INFO ℹ️ / La Granja de San Ildefonso ( Segovia)",40.900429,-4.009204,icon-1608-0288D1,"",none,"",W9g6QMZa1z5fTRxGCaZz
"PARKING / ZAHARA DE LA SIERRA.     (Cádiz)",36.840354,-5.392942,icon-1644-0288D1,"",none,"",HIpPpUa24sitmomjQnTo
"PARKING / ZAFRA (Badajoz)",38.429754,-6.412218,icon-1644-0288D1,"",none,"",mc8HUKAdcqiRHRFX5T2D
"PARKING / BADAJOZ",38.88606,-6.997606,icon-1644-0288D1,"",none,"",2M0VICRFJlfUaCrp75Pk
"VENTA PASCUAL / HELLIN (Albacete)",38.465303,-1.595906,icon-1577-795548,"",none,"",Aig1yUdj2KWqiVLgNvcb
"INFO ℹ️ / Alcázar de Segovia",40.919573,-4.112033,icon-1608-0288D1,"",none,"",ShlG4iyU8uCFESVf912C
"PARKING / Collioure (FR)",42.525403,3.064023,icon-1644-0288D1,"",none,"",LxeiocmNijzAHVglbAq8
"PARKING BUS / C Y D (Pago) 🔄💰/ Carcassonne (FR)",43.205366,2.373322,icon-1513-1A237E,"",none,"",i0Jv4glWl6E3fTWzrBEh
"PARKING / LOS MOLINOS (Madrid)",40.714738,-4.076214,icon-1644-0288D1,"",none,"",f9MertQI7OFWcNSXRoRU
"CARGA / DESCARGA - COMILLAS",43.385393,-4.296253,icon-1826-0F9D58,"",none,"",FO8A3Fz6dEUclIxJFCqE
"PARKING / FAUNIA (Madrid)",40.393629,-3.613373,icon-1644-0288D1,"",none,"",vji3iYX41h99qkO7Fail
"ESTACIÓN BUS / MADRID SUR",40.394576,-3.678056,icon-1532-0288D1,"",none,"",Y6y7g6d4hoFHp9ZaBVM6
"MUSEO Del Prado 🏛️ / Madrid",40.414758,-3.691056,icon-1636-A52714,"",none,"",fqdfcwoYOJWshCouSYxp
"C Y D - Templo Debod 🔄 / Madrid",40.424455,-3.716146,icon-1826-0F9D58,"",none,"",dOpcgRakwmuUvYiFW6QI
"INFO ℹ️ / Templo Debod (Madrid)",40.423301,-3.718968,icon-1608-1A237E,"",none,"",1HAqtrp14J4ZHeAk7ix5
"PARKING BUS (Pago) / Cementerio S. Isidro (Madrid)",,,line-0288D1-5000,"",none,"",vlMJGxyxsY9FJoNWuz9K
"AREA DE FABREGUES (Fr)",43.545606,3.794859,icon-1577-795548,"",none,"",O6Osqq9O5nAcPmKj2TPi
"AREA PORTES-LÈS- VALENCE (FR)",44.866895,4.866643,icon-1577-795548,"",none,"",PSa4UDlAonoQNcQEmHuk
"ESTACIÓN BUS/ ALBACETE",38.9978,-1.846526,icon-1532-0288D1,"",none,"",TQeD2VCBsFL0zPZZ8L49
"PARKING/ HONDARRIBIA",43.353544,-1.795397,icon-1644-0288D1,"",none,"",NoEupmOvfdnRsjo9GKG8
"RUTA RECOMENDADA C y D HONDARRUBIA (Puerto)",,,line-F9A825-5000,"",none,"",ac6SHMHSBXy6WJRhKGnA
"CARGA / DESCARGA - CASTELLÓN DE LA PLANA",39.984007,-0.035033,icon-1826-0F9D58,"",none,"",Vecxk3eAKjGvz7kEARZD
"CARGA / DESCARGA - BADAJOZ",38.880557,-6.975831,icon-1826-0F9D58,"",none,"",LJG4yh44atGXrSLLmU34
"CARGA / DESCARGA - ZAFRA ( Badajoz)",38.424106,-6.416071,icon-1826-0F9D58,"",none,"",d9xBxNMA8o2TCklAKu2j
"MONTE IGELDO S. SEBASTIÁN",43.31853,-2.011203,icon-1535-757575,"",none,"",fPBAQvYV0IQvFFd66nx4
"PARKING BUS / Castro Urdiales (Cantabria)",43.388608,-3.230025,icon-1532-7CB342,"",none,"",MYX5adbDjBeFXWdI7VhV
"ACCESO A PLAZA MAYOR CUENCA",,,line-9C27B0-5000,"",none,"",QWC54agM7RXD3Qw910wd
"INFO",40.077878,-2.137319,icon-1608-0288D1,"",none,"",FLkNtPnh7RnEUy4wOgvD
"ARCO PLAZA MAYOR",,,poly-9C27B0-7000-77,"",none,"",
"C Y D / Collioure (FR)",42.526123,3.083311,icon-1826-0F9D58,"",none,"",6Xt6cH5OYwilUwu3hubg
"PARKING MIXTO / CUENCA",40.082012,-2.123651,icon-1644-0288D1,"",none,"",MEp4jp9v4GZq349TRMue
"AREA NAVARRO",41.539125,-1.238302,icon-1577-795548,"",none,"",srM0wY5YYvBioDmSxAoe
"APARCAMIENTO/ LÉRIDA",41.614661,0.637129,icon-1644-0288D1,"",none,"",NTc2xj7iYlMZESHVux26
"HOTEL 3 CAMINOS / EL GRADO",42.141262,0.224634,icon-1602-9C27B0,"",none,"",tY8iNiGCndyq3IqZ4JpU
"SANTUARIO DE TORRECIUDAD",42.169175,0.237728,icon-1670-F57C00,"",none,"",4wBKk30veReesrWYAyxM
"ESTACIÓN ESQUÍ / CERLER",42.588963,0.53976,icon-1688-BDBDBD,"",none,"",04XYMuxlWIJ3SW00b4UO
"NATURLANDIA / ANDORRA",42.441521,1.500294,icon-1644-0288D1,"",none,"",V3axg0qlRWJuJILEf5aF
"SANTUARIO DE MERITXELL / PK Bus",42.55386,1.590526,icon-1670-F57C00,"",none,"",9o1ROxWaGtOfVJtu0aV3
"COLEGIO LA SALLE / LA SEU D'URGELL",42.355198,1.457885,icon-1682-FFD600,"",none,"",qtD1Ea4IzuFvrIAdZOLo
"ESTACIÓN BUS / PAMPLONA",42.8108,-1.644694,icon-1532-0288D1,"",none,"",123hcrieAw6Prnhjcygf
"ESTACIÓN BUS / TOULOUSE (FR)",43.613723,1.451761,icon-1532-0288D1,"",none,"",rZqeE0LtUSs02ojqj84G
"CARGA / DESCARGA HONDARRUBIA",43.374734,-1.796669,icon-1826-0F9D58,"",none,"",ZXJO8AdxnGaN3F4vZIno
"CARGA / DESCARGA HONDARRUBIA",43.360751,-1.79014,icon-1826-0F9D58,"",none,"",2CdnhMfrBj28F5e3EjOC
"PARKING / GIJÓN",43.527098,-5.632152,icon-1644-0288D1,"",none,"",KBjd2kmWUWL2eHjTTeAe
"ESTACIÓN BUS / LUANCO",43.613204,-5.794264,icon-1532-0288D1,"",none,"",rWik4gLKB8f3FbKPhsSM
"PARKING / LUARCA",43.536684,-6.532691,icon-1644-0288D1,"",none,"",6HPUtime2fsMC1L3FsEg
"PARKING / FOZ",43.574678,-7.25102,icon-1644-0288D1,"",none,"",xgqpY96JvctcncsYuwXG
"PARKING / BURELA",43.660476,-7.354583,icon-1644-0288D1,"",none,"",eP4baFSGdFQljKdG6YSU
"APARCAMIENTO/ CARIÑO (A CORUÑA)",43.739514,-7.867024,icon-1644-0288D1,"",none,"",BDV9qgYWTDP583QDMVDq
"MONTE DE SAN PEDRO/ A CORUÑA",43.37632,-8.436528,icon-1535-757575,"",none,"",ZVQLpgNZ0zju8VAFo6KT
"PARKING BUS / ASCENSOR (Monte S. Pedro) A CORUÑA",43.37761,-8.43111,icon-1636-A52714,"",none,"",OeQdZ1XazdBAzkYO4pyd
"APARCAMIENTO VILLAGARCÍA DE AROUSA",42.600359,-8.767188,icon-1644-0288D1,"",none,"",EjgVOMogYTLdeKcOjL7k
"INFO / O GROVE",,,line-0288D1-5000,"",none,"",1Gp9kGukoCGdj34asylJ
"INFO / O GROVE",42.497925,-8.859953,icon-1608-0288D1,"",none,"",1Gp9kGukoCGdj34asylJ
"MONASTERIO De Poio ⛪ / Poio (Pontevedra)",42.448053,-8.685388,icon-1670-E65100,"",none,"",K7fyW4zzHVXhqznSvkIc
"APARCAMIENTO / PONTEVEDRA",42.438672,-8.639782,icon-1644-0288D1,"",none,"",ZPIA1awTBOF9eNTI4Z3Z
"VIRXE DA ROCHA",42.120082,-8.858437,icon-1670-E65100,"",none,"",C1QSDoMF7nOdq8MJg7NO
"PARKING/ TUY",42.052505,-8.644439,icon-1644-0288D1,"",none,"",k4R1HJMPBXCqETmw1bDw
"ESTACIÓN BUS / VILANOVA DE CERVEIRA (PO)",41.937718,-8.746656,icon-1532-0288D1,"",none,"",MqHoobwF7pnOWgRzTWgI
"APARCAMIENTO / VILANOVA CERDEIRA (PO)",41.941898,-8.744271,icon-1644-0288D1,"",none,"",ohRTBU92CQ6CITNynJXt
"INFO MOLINIS CONSUEGRA",39.461652,-3.606974,icon-1608-0288D1,"",none,"",oAfTSDTdU7sSFLlzuhbf
"ESTACIÓN BUS / OPORTO (PO)",41.161498,-8.630001,icon-1532-0288D1,"",none,"",YyldPGzlNaU7Uw4csenJ
"ESTACIÓN BUS / ZAMORA",41.513968,-5.739566,icon-1532-0288D1,"",none,"",txdVACOMGAajppTJ0SXr
"ESTACIÓN BUS / VALLS",41.28585,1.253456,icon-1532-0288D1,"",none,"",dzjseysCXwWa5o6s5A8g
"ENTRADA PARKING CLUNY (Fr)",,,line-87CEAC-8000-nodesc,"",none,"",d8ySDiJoovL5n3Sijkml
"SALIDA PARKING CLUNY (Fr)",,,line-9C27B0-6000-nodesc,"",none,"",tvawPQY0h2HDOcxaSbwL
"APARCAMIENTO/ TALAVERA DE LA REINA",39.959107,-4.824872,icon-1644-0288D1,"",none,"",hA3Nz9sp8Somb8OioBhV
"CARGA / DESCARGA (EXPRESS) - BASÍLICA DE LA MACARENA",37.40418,-5.987333,icon-1826-E65100,"",none,"",hDu2ePxiELD4qXEXwHs9
"BASÍLICA Notre-Dame de la Garde / MARSELLA (Fr)",43.285157,5.370692,icon-1670-E65100,"",none,"",G0ucgBPUGEUbVm6qSqof
"CARGA / DESCARGA - BAYONA (Pontevedra)",42.121405,-8.849916,icon-1826-0F9D58,"",none,"",ki3c0adbG9O3uhYZ9TDX
"CARGA / DESCARGA - COMBARRO",42.428548,-8.707749,icon-1826-0F9D58,"",none,"",cJNwd8UN9vJ7kiSNZiym
"CARGA / DESCARGA - MONDRAGÓN",43.063254,-2.481667,icon-1826-0F9D58,"",none,"",BoQmTD6uRRExTvNRRUrE
"CARGA / DESCARGA - TALAVERA DE LA REINA",39.956867,-4.830893,icon-1826-0F9D58,"",none,"",5c1uTPC4stMkuLxuK2tw
"TERMINAL BALEARIA / DÉNIA",38.845906,0.114283,icon-1826-0F9D58,"",none,"",mBuDmgmo1sb1QRtiWw61
"CARGA / DESCARGA - MASELLA (Fr)",43.296565,5.362888,icon-1826-0F9D58,"",none,"",PtCmjR2Wg0AQByktRkg4
"CARGA / DESCARGA - SOLSONA",41.995296,1.52116,icon-1826-0F9D58,"",none,"",4aIi4jRvYQjCAjtHq9jf
"CARGA / DESCARGA - AIX EN PROVENCE (Fr)",43.525117,5.44417,icon-1826-0F9D58,"",none,"",VNB1icK4oTpWDv6Ad5RH
"ESTACIÓN BUS / TOULON (Fr)",43.126935,5.932753,icon-1532-0288D1,"",none,"",Vpl70U6EeYdtNeefzvtF
"CARGA / DESCARGA (EXPRESS) - CANNES (Fr)",43.551305,7.014383,icon-1826-E65100,"",none,"",lcHEsEppHUnEoLgsNPSt
"AREA DE MONTÉLIMAR (Fr)",44.517254,4.782142,icon-1577-795548,"",none,"",omSOThwM7wxhRulR8eu3
"AREA BUFFET LIBRE / GUISSONA",41.781844,1.277429,icon-1577-795548,"",none,"",r5nPaM50gXKHCJATmCMM
"ZONA DE ESPERA / SOLSONA",41.993885,1.526959,icon-1534-4E342E,"",none,"",AgO9JfHZK3XrVl2BU5bP
"APARCAMIENTO/ SOLSONA",41.993612,1.5292,icon-1644-0288D1,"",none,"",vaXjdBEzmsh86gbMnPLj
"AREA DE LA PANADELLA",41.617284,1.399032,icon-1577-795548,"",none,"",gUWxqmAHngoDvLEQjU9b
"APARCAMIENTO / ALMERÍA",36.82526,-2.443616,icon-1644-0288D1,"",none,"",bnSquS9KAHkOCLTtpVTc
"PARKING / BAÑOS DE LA ENCINA ( Jaén)",38.176804,-3.775517,icon-1644-0288D1,"",none,"",FpdLfVFy5IWbCzXyNsMP
"CARGA / DESCARGA- ALMERÍA",36.83864,-2.463432,icon-1826-0F9D58,"",none,"",LyeNfgiDrfPZnKtr2ubS
"HOTEL INTUR ORANGE / BENICASSIM",40.041261,0.05106,icon-1602-9C27B0,"",none,"",jEetUI12tJJGClXGVdes
"MUSEO Minero 🏛️ / Riotinto (Huelva)",37.693251,-6.596062,icon-1636-A52714,"",none,"",pPPaZAmljTWMknbmt69h
"APARCAMIENTO / CHIPIONA",36.737023,-6.423113,icon-1644-0288D1,"",none,"",KqsaB91R5KJGXGRAiq7x
"APARCAMIENTO / CASTELLAR DE N'HUG",42.282003,2.016152,icon-1644-0288D1,"",none,"",suzPoMg2Vlc0vCUj7dap
"APARCAMIENTO / SANTARÉM (PO)",39.230479,-8.689452,icon-1644-0288D1,"",none,"",xwH1y3vJ8qcUSm4mybY9
"PARKING BUS Pujol - Lloret de Mar",41.697318,2.819675,icon-1532-000000,"",none,"",ftlbkYCqid7bAfbJIB88
"C Y D / Girona",41.987174,2.822071,icon-1826-0F9D58,"",none,"",ua87lZtLHRYP4H1CWovq
"HOTEL Panorama / L'Estartit ",42.050339,3.196213,icon-1602-9C27B0,"",none,"",
"RUÏNES D'EMPÚRIES / Parking Bus",42.131784,3.120496,icon-1502-C2185B,"",none,"",XEWEdgK0scJiEYbtTZfM
"PARKING BUS / Palamós",41.84554,3.128246,icon-1532-7CB342,"",none,"",JF1VY5zcksVL9KczrC4h
"C Y D / Platja D'Aro",41.819504,3.068138,icon-1826-0F9D58,"",none,"",pNzOSvpSckxmYqO4eX86
"PARKING BUS / Platja D'Aro",41.82546,3.063968,icon-1826-DB4436,"",none,"",UveynXeyK58XnOtoQFKv
"ZONA DE ESPERA / Platja D'Aro",41.81785,3.059649,icon-1534-4E342E,"",none,"",53KHjSS7S6ZeV9lR2DBs
"C Y D / Sant Feliu de Guíxols",41.780638,3.030911,icon-1826-0F9D58,"",none,"",BwlOkQoeo4kysWDj4wiP
"ZONA DE ESPERA / Sant Feliu de Guíxols",41.783446,3.019894,icon-1534-4E342E,"",none,"",UPVXJG6RicvxGXc2jmI8
"ℹ️ SUBIDA MOLINOS / Campos de Criptana (Ciudad Real)",,,line-F9A825-5000,"",none,"",W96q9DhDpkYJxFi1KyhQ
"APARCAMIENTO MIXTO / Málaga",36.73223,-4.426338,icon-1644-0288D1,"",none,"",bO64Kb2BI4zUqzDtnF1Z
"ABADES Pedro Abad ⬇️ / Pedro Abad (Córdoba)",37.971487,-4.457709,icon-1769-DB4436,"",none,"",mKMRFwjsmUEWEKhPzHFd
"PARKING BUS / Sines (PO)",37.951014,-8.863635,icon-1532-7CB342,"",none,"",DomWSRfRXD6vDlcidv8x
"C Y D / Estoril / (PO)",38.704558,-9.398958,icon-1826-0F9D58,"",none,"",eFTyDU5cMGo022Tt1coA
"C Y D 🔄 / Valdepeñas  (Ciudad Real)",38.763381,-3.395087,icon-1826-0F9D58,"",none,"",x6iWV3WfeyWOxtBdXsd1
"ZONA DE ESPERA / Valdepeñas",38.747965,-3.393098,icon-1534-4E342E,"",none,"",Z7kyrdAB5KbV8m4II6TG
"AEROPUERTO Barcelona / SALIDAS T1",41.287355,2.073978,icon-1504-880E4F,"",none,"",QquDAGFMW8fk3hWwGdbT
"AEROPUERTO Barcelona LLEGADAS T1",41.287216,2.073283,icon-1504-880E4F,"",none,"",6dEfctIiPmetwHXnh6UT
"PARKING BUS EN LINEA / Oporto (PO)",,,line-0288D1-6000,"",none,"",0e1RSJqCF1rQZpH2RtkN
"PROHIBICIÓN Mataró",41.559132,2.427853,icon-1898-C2185B,"",none,"",K33IXsaOtnHbrb0z3A93
"RECORRIDO PARC FORESTAL - BOSC VERTICAL/ Mataró",,,line-F9A825-5000,"",none,"",vp1aWOZ8JqZ0LlJGPGG5
"PARKING PARQUE FORESTAL / BOSQUE VERTICAL / Mataró",41.564919,2.430744,icon-1644-0288D1,"",none,"",UTacyniNNUj29LuuMb8M
"ESTACIÓN BUS / Igualada",41.57765,1.631354,icon-1532-0288D1,"",none,"",UmQLVrSgi9lHHAZe8Im2
"APARCAMIENTO / Alcalá La Real",37.454141,-3.921362,icon-1644-0288D1,"",none,"",rkDyDk5Xg936q0L9rxSV
"C Y D / Alcalá La Real",37.461161,-3.922806,icon-1826-0F9D58,"",none,"",ORZwnS096Q74HSu2zfoD
"ÁREA Las Fuentes/ Arévalo",41.078302,-4.734249,icon-1577-795548,"",none,"",1BLt62qusi9OFGofXm2v
"Parking Bus / Forum Barcelona",,,line-0288D1-6000,"",none,"",G24spRimYiWMjFnC38Ko
"APARCAMIENTO ALTERNATIVO",,,line-0288D1-6000,"",none,"",kfLtPgbP4cA275OxjLkZ
"PARKING BUS ✅️ / Barcelona",41.37229,2.187949,icon-1532-7CB342,"",none,"",dz2381RWfWH3CJdrIQ9H
"PARKING BUS ✅️ / Barceloneta",41.373373,2.188128,icon-1532-7CB342,"",none,"",qbWGsej934u3jSBDE4VR
"ZONA ESPERA / Barcelona",41.346279,2.131509,icon-1534-4E342E,"",none,"",JuqZYNf14evnUntXafWY
"MUSEO Trajes de Papel 🏛/ Mollerussa (Lérida)",41.63002,0.897091,icon-1636-A52714,"",none,"",vfSoKbsKH2x5kgiqNSc0
"ESTACIÓN BUS / Sabiñánigo",42.520208,-0.372605,icon-1532-0288D1,"",none,"",4pds9okXorzyJ3gqnrPR
"PARKING BUS ✅️ / La Gineta (Albacete)",39.119046,-2.004905,icon-1532-7CB342,"",none,"",CbFQpH7TOzCwfpqbE9lX
"AEROPUERTO/ Teruel",40.415382,-1.222204,icon-1504-880E4F,"",none,"",GV8AGH5IJ2PPE7s6AC1p
"ESTACIÓN BUS / Alfaro",42.179607,-1.758646,icon-1532-0288D1,"",none,"",yP3vKHwRKyYplytUTcIz
"HOTEL ABBA / Huesca",42.133081,-0.406795,icon-1602-9C27B0,"",none,"",4aEzydAUz0dfu580OAve
"ESTADIO El Alcoraz / Huesca",42.132392,-0.425417,icon-1698-DB4436,"",none,"",gzfn0s1eS347E8SLn92H
"GUIA ATAPUERCA",42.379401,-3.497314,icon-1803-1A237E,"",none,"",cdvhewyVZAewT9b1stSI
"APARCAMIENTO / Yacimientos Atapuerca",42.348632,-3.519591,icon-1644-0288D1,"",none,"",Y3AMvnWA8DNrjpEZSnDs
"ZONA DE ESPERA / Covarrubias (Burgos)",42.061012,-3.516228,icon-1534-4E342E,"",none,"",KpmDgoTfELx4Lq8JMklg
"C Y D / Covarrubias (Burgos)",42.060082,-3.519456,icon-1826-0F9D58,"",none,"",XPjrOMYcFOocpKU59rxi
"PARKING BUS / Sevilla",37.404029,-5.934848,icon-1532-7CB342,"",none,"",OJAL43AfTEb4j2oynkp7
"MONASTERIO Santa María de Lluçà / Lluçà (Barcelona )",42.050894,2.035319,icon-1670-E65100,"",none,"",vBs3aOqo5hsD8oEAPAYi
"SANTUARIO Mare de Deu Dels Munts 🕍 / Sant Agustí de Lluçanès (Barcelona)",42.078549,2.151557,icon-1670-E65100,"",none,"",ohQKjKWJQXzIGh11l1m7
"CUEVAS Del Toll 🚸/ Moià (Barcelona)",41.805558,2.150247,icon-1542-3949AB,"",none,"",cHu5E6jx3R3coazMtPzZ
"PARKING BUS / Isla de la Toja",42.483517,-8.851468,icon-1532-7CB342,"",none,"",QiQebZquzGqbTleWAYat
"AUTOCARES VALDÉS / Alicante",38.348062,-0.52676,icon-1532-000000,"",none,"",EZqs4xEU88ZR40ye6WuL
"AUTOCARES MI-SOL / Elche",38.290387,-0.620946,icon-1532-000000,"",none,"",aX7sN2etImWG7WtkLBTj
"PARKING BUS / Orbaneja del Castillo (Burgos)",42.830797,-3.795283,icon-1532-7CB342,"",none,"",hQ45JRASAkLTfhrqlvgN
"ZONA AZUL / Barcelona",,,line-0288D1-5000,"",none,"",Q0Xq0vB81nji5NAIYgUz
"ZONA AZUL💰 / Barcelona",41.384216,2.190034,icon-1513-1A237E,"",none,"",2KdaFbnrleLhq9FdcO6Y
"PARKING BUS / Alquézar (Huesca)",42.170876,0.022722,icon-1532-7CB342,"",none,"",DgggkWFCU8pQmHPaXhfd
"ViaBus®",38.564908,6.149134,icon-1899-DB4436,"",none,"",ke3K51qHXIWzk8xsHllM
"HOTEL IBIS BUDGET / Málaga",36.691068,-4.460964,icon-1602-9C27B0,"",none,"",CLdBlpozoX3lDL3ACqf3
"HOTEL ROMERITO / Málaga",36.698958,-4.474638,icon-1602-9C27B0,"",none,"",TM380g8LQ2U0tc8qg8C4
"C Y D / Campus de Mieres (Asturias)",43.240229,-5.777187,icon-1826-0F9D58,"",none,"",NJ4oartv4MoVWcGTvPBe
"MUSEO de la Mina 🏛️ / Arnao (Asturias)",43.576514,-5.979129,icon-1636-A52714,"",none,"",PRnDhVfhULAgs7jjv2gk
"GASOLINERA BP ⛽  / Carcedo (Oviedo)",43.541594,-6.025887,icon-1581-006064,"",none,"",yAEwegjJuOVGrwe2PDB2
"PARKING BUS / Villademoros (Asturias)",43.544979,-6.398151,icon-1532-7CB342,"",none,"",VwhURrXZaZ1iINuRy4h0
"PARKING BUS / Cueva (Asturias)",43.545419,-6.467188,icon-1532-7CB342,"",none,"",2t1TQjMCr7BNiaIGsf9T
"PARKING BUS ✅ / Zugarramurdi (Navarra)",43.270785,-1.540975,icon-1532-7CB342,"",none,"",Mwf3eIf3iveDnOf2yaE0
"APARCAMIENTO / Sort (Lérida)",42.407765,1.129335,icon-1644-0288D1,"",none,"",LoCBoyV5f3DVdsXv6Hpv
"C Y D / Sort (Lérida)",42.411942,1.131765,icon-1826-0F9D58,"",none,"",ik2VAhmCLLkBqRZCb9mG
"LA BRUIXA D' OR / Sort (Lérida)",42.413478,1.132544,icon-1502-C2185B,"",none,"",3qBcZYHg3qxPk3Fcp7r6
"APARCAMIENTO / Pont de Suert (Lérida)",42.404708,0.741264,icon-1644-0288D1,"",none,"",2SCY7PZ3SUy3atag96zK
"ECCE HOMO DE BORJA / Borja (Zaragoza)",41.854668,-1.574816,icon-1670-E65100,"",none,"",DyxvYBnIif3UEqflMj0m
"INFO - CAMBIO DE SENTIDO / Borja (Zaragoza)",41.860462,-1.580389,icon-1608-3949AB,"",none,"",QP03TCOlmnEjoUmuU0iM
"GASOLINERA REPSOL ⛽ / Melgar de Fernamental (Burgos)",42.402856,-4.23805,icon-1581-006064,"",none,"",rdd6QTcFk4l408P2zVwA
"C Y D / Medina del Campo (Valladolid)",41.308831,-4.919546,icon-1826-0F9D58,"",none,"",igiQjB0pjwAbOpS3bAnu
"ZONA DE ESPERA/ Medina del Campo (Valladolid)",41.307366,-4.921891,icon-1534-4E342E,"",none,"",V2JZV3sJBt63PkiB6uM8
"C Y D / Las Rozas Village - Las Rozas (Madrid)",40.518235,-3.902415,icon-1826-0F9D58,"",none,"",jugy50CzuYPzueOYDd1c
"PARKING BUS / Alfândega da Fé (PO)",41.343554,-6.96133,icon-1532-7CB342,"",none,"",4bBYrzTWKgoDEZm0O7G4
"C Y D / Itálica - Santiponce (Sevilla)",37.44403,-6.044145,icon-1826-0F9D58,"",none,"",CbWwiLWerbBcZkHqTIhR
"ZONA DE ESPERA / Santiponce (Sevilla)",37.444932,-6.044158,icon-1534-4E342E,"",none,"",sLbXsSHtccx7cQsKqpKv
"ZONA DE ESPERA/ Sahagún (León)",42.36928,-5.023218,icon-1534-4E342E,"",none,"",XrqErh7AuczBwxYKa0Nm
